window,byte_volume,bwd_byte_volume,fwd_packet_count,flow_bytes_per_s,flow_packets_per_s,avg_packet_size,label
3542,200,0,100,667132.8472544,333566.4236652,3.0,0
3543,200,0,100,1086193.284055,543096.6420678,3.0,0
3544,200,0,100,551129.7802372001,275564.8901638,3.0,0
3545,200,0,100,1006126.1772088,503063.088653,3.0,0
3546,200,0,100,466756.9067816327,233378.45342918363,3.0,0
3547,200,0,100,397722.5357678,198861.2679178,3.0,0
3548,200,0,100,533102.4749778,266551.2375228,3.0,0
3549,200,0,100,776197.3724982,388098.6862903999,3.0,0
3550,200,0,100,684594.731435,342297.365763,3.0,0
3551,200,24,100,799393.3975584598,399696.69501442125,3.0,0
3552,200,0,100,474165.67919919995,237082.8396212,3.0,0
3553,200,0,100,785127.1189571429,392563.55951653066,3.0,0
3554,200,0,100,717824.5765776001,358912.2883266,3.0,0
3555,200,0,100,592619.0475438,296309.523818,3.0,0
3556,200,0,100,708346.1184939999,354173.059304,3.0,0
3557,420,292,102,411515.65397650824,205619.17508419242,8.98222222222,0
3558,200,0,100,821835.3976388,410917.6988448,3.0,0
3559,372,528,100,423377.32860835997,211471.98287392798,6.87,0
3560,27289,744014,658,252299.092393071,125587.91652282556,155.535810588,0
3561,28361,1997903,903,494525.5775584538,15645.242020565598,207.69905958840002,0
3562,22162,37716,200,189353.78717220982,18148.288670184178,99.537810921,0
3563,11176,49950,209,117460.25138754277,51989.1811421596,79.42503786542,0
3564,29264,343371,548,197507.92714793317,2826.1310094906,152.30072237168,0
3565,45514,269237,482,598358.375805134,31991.99675288322,162.7118367646,0
3566,50989,282049,251,1077015.9515674026,150270.44864355848,94.4403546856,0
3567,52302,26995,290,23081386.84132773,253470.07626074925,102.952010629,0
3568,284,120,96,727133.8302108719,327284.85224579705,4.02,0
3569,200,0,100,590132.7648096001,295066.382462,3.0,0
3570,200,0,100,544460.0375576,272230.01882399997,3.0,0
3571,200,0,100,894495.4117140002,447247.7058982,3.0,0
3572,283,0,100,479580.312564,237422.09277418,3.86,0
3573,200,0,100,493107.0059098,246553.50300079997,3.0,0
3574,200,24,100,349529.7200299123,174764.8562526115,3.0,0
3575,200,0,100,581293.9642796,290646.9822094,3.0,0
3576,200,0,100,601918.9944658,300959.4972828,3.0,0
3577,200,0,100,419667.10082160006,209833.5504484,3.0,0
3578,200,0,100,583027.2108094,291513.6054508,3.0,0
3579,200,0,100,569698.1327488001,284849.06644819997,3.0,0
3580,200,0,100,404597.7206312,202298.86034539997,3.0,0
3581,200,0,100,462861.4849656,231430.74251519996,3.0,0
3582,200,0,100,918034.5421686,459017.27111379994,3.0,0
3583,200,0,100,732718.1626520001,366359.08137559996,3.0,0
3584,200,0,100,741472.8110932,370736.4055762,3.0,0
3585,200,0,100,824563.6201696,412281.810122,3.0,0
3586,200,0,100,1236465.479728,618232.7399132,3.0,0
3587,200,0,100,1298974.127155102,649487.0636114286,3.0,0
3588,200,0,100,1127238.6504930612,563619.3252887755,3.0,0
3589,196,0,99,875891.1563945999,438330.19362339994,2.94,0
3590,200,0,100,1375956.5327748,687978.26642,3.0,0
3591,200,0,100,1047880.9634493878,523940.4817746938,3.0,0
3592,200,0,100,895979.7154546,447989.85776879994,3.0,0
3593,200,0,100,1363536.6796206,681768.3398352,3.0,0
3594,196,24,99,890912.8589177489,445457.43103500345,2.94,0
3595,1500,3939,120,837392.619999837,413287.5201517905,10.607857142,0
3596,200,0,100,530990.562979,265495.281523,3.0,0
3597,200,0,100,599152.380891,299576.1904828,3.0,0
3598,200,0,100,779630.1924082,389815.09626120003,3.0,0
3599,200,0,100,767559.1904302,383779.5952482,3.0,0
3600,200,0,100,620760.5160510001,310380.258083,3.0,0
3601,200,0,100,535196.6230869389,267598.31158591836,3.0,0
3602,286,432,100,574110.9643204082,269572.4890130612,5.775,0
3603,200,0,100,686159.3573054001,343079.67868599994,3.0,0
3604,200,0,100,821259.9506878001,410629.975405,3.0,0
3605,200,0,100,544497.0403592,272248.5202092,3.0,0
3606,200,0,100,609842.0641814,304921.03213979997,3.0,0
3607,200,0,100,486198.81987300003,243099.4099848,3.0,0
3608,6393,1508,202,410359.448976745,176398.37661237505,33.558845598919994,0
3609,6796,18127,151,2630206.162767694,123113.96136329591,57.5087131674,0
3610,3485,7437,151,327521.37553783925,82135.4080150092,8.1584677166,0
3611,224,588,100,426169.19032944227,106542.30202212113,4.512857142860001,0
3612,208,592,100,338245.155378,84561.28884339999,4.52,0
3613,232,568,100,422718.73688599997,105679.6842148,4.58,0
3614,224,576,100,279304.325658,69826.081415,4.56,0
3615,220,564,100,262910.392864,66560.93155020001,4.47,0
3616,224,576,100,327235.639602,81808.90989879999,4.56,0
3617,224,576,100,400490.362672,100122.5906636,4.56,0
3618,216,596,100,274480.94527157774,68620.24076658887,4.49285714286,0
3619,240,560,100,267085.976494,66771.4941264,4.6,0
3620,240,560,100,419606.484968,104901.62123959999,4.6,0
3621,224,576,100,277904.338774,69476.0846968,4.56,0
3622,216,584,100,280742.25843600003,70185.5646096,4.54,0
3623,208,592,100,370587.89875600004,92646.9746896,4.52,0
3624,232,568,100,382288.11195,95572.02798720001,4.58,0
3625,228,556,99,290401.00157,73800.2503948,4.49,0
3626,224,576,100,264471.396176,66117.8490462,4.56,0
3627,216,584,100,266594.737864,66648.6844664,4.54,0
3628,292,836,100,352854.502668,80621.03307159999,6.37,0
3629,224,576,100,541351.71048,135337.9276144,4.56,0
3630,10155,26152,196,638356.3932110139,76079.07441676297,80.2205663998,0
3631,61610,107631,372,210008.8166863922,24946.29782812224,131.2432120696,0
3632,90844,189149,570,267582.5873562331,5315.837030070859,127.8104889276,0
3633,4104,9312,99,7072947.2712545,58492.28237823862,86.52,0
3634,21984,156221,368,324024.1014652306,17893.57123774316,117.46475704820001,0
3635,25837,117066,402,1303242.1465197387,87744.25546878285,120.37416186419999,0
3636,49726,305754,446,421432.1804364238,8361.157370720659,134.23372521139999,0
3637,40366,117228,379,294006.75209110114,4636.30899338318,152.7465158768,0
3638,9170,659701,327,462802.9902288482,87953.53425817152,108.5965819406,0
3639,20089,2255623,966,110175.31760602297,1167.98548896638,149.3313674288,0
3640,35856,81715,348,992565.1316005044,100960.49276042348,101.00354956839999,0
3641,12415,85055,254,1745560.558670214,248761.1262046959,52.0502162832,0
3642,12195,128662,206,389772.9776733578,37806.7127325724,107.0795007166,0
3643,15786,41317,215,1767951.4429877324,122978.97439511122,92.54730420199999,0
3644,1008,1514,107,197543.06250379086,49260.750860250446,14.3015384616,0
3645,216,596,100,470904.0958021262,117726.02841226311,4.49285714286,0
3646,200,600,100,323408.185486,80852.0463668,4.5,0
3647,216,584,100,405932.74741400004,101483.186847,4.54,0
3648,208,592,100,242184.545338,60546.13633759999,4.52,0
3649,208,592,100,274245.512624,68561.378155,4.52,0
3650,308,820,100,421451.637416,99030.8630196,6.41,0
3651,216,584,100,235759.927758,58939.98193939999,4.54,0
3652,200,600,100,234902.754862,58725.6887174,4.5,0
3653,236,560,100,294577.840558337,113644.4645419685,4.46285714286,0
3654,216,584,100,244334.593268,61083.648320199994,4.54,0
3655,248,552,100,304187.34217,76046.8355438,4.62,0
3656,232,568,100,250241.537008,62560.3842536,4.58,0
3657,240,560,100,441701.00439,110425.2510938,4.6,0
3658,224,576,100,321520.39521600003,80380.0988034,4.56,0
3659,232,568,100,283933.381344,70983.34533699999,4.58,0
3660,224,576,100,242393.402558,60598.3506422,4.56,0
3661,232,568,100,235113.20168000003,58778.300420399995,4.58,0
3662,208,592,100,383750.593556,95937.6483884,4.52,0
3663,256,544,100,230443.53919,57610.8847978,4.64,0
3664,49114,1816376,698,324635.15872898395,46294.62115402716,165.93676978439998,0
3665,12684,31440,197,7397235.794168592,146755.85279780804,60.703962786000005,0
3666,42471,17686,531,19390494.957113825,269412.1755837661,79.0789658888,0
3667,38203,5102,106,936241.9871795594,151526.2766058046,41.62731981979999,0
3668,4681,30729,155,1059556.9075178176,93319.58380131751,68.9100247084,0
3669,10755,197282,257,1035618.2801824218,134332.75698762538,91.77286985020001,0
3670,26158,252081,416,919518.8159388177,65522.42174982894,103.32445826499999,0
3671,26052,1629642,859,158206.84187715332,3300.3755974947,250.73658054791997,0
3672,22319,121041,305,518492.19708749687,21808.3026767392,102.3095629386,0
3673,18640,33108,213,293290.8744460819,20699.687436588378,84.7113948834,0
3674,23215,175900,327,309504.4966919468,5629.56669169414,114.2166711868,0
3675,26665,641531,490,268350.2674509024,4159.9550211430205,219.12346481199998,0
3676,47460,159572,365,1529645.347756303,18347.86470210752,229.3958136452,0
3677,15939,93345,225,184415.4245686865,3458.1245696845,118.9812670768,0
3678,7151,17354,141,635690.138569878,10726.376550306219,81.8073333342,0
3679,62221,172129,421,98800.42250135692,5213.87238262802,209.8714659552,0
3680,7026,27240,133,604751.0138695646,8691.33820156416,102.0912066346,0
3681,4813,15123,119,914981.6615786899,16263.675426916981,77.5593333334,0
3682,50162,209076,522,2649.90339462414,26.66042241822,272.6542315318,0
3683,17364,110202,227,89622.68642381659,1165.15992084388,132.4365642232,0
3684,4431,10445,107,260648.46750029817,3932.4716658219004,92.5358333332,0
3685,4904,11466,134,576744.712157001,8468.15671878428,73.63916666680001,0
3686,7893,24449,150,676537.0295988359,33168.715637553796,95.0978431366,0
3687,20860,120328,354,2458.21902103802,31.087170169420002,154.9561222426,0
3688,7996,25852,158,298438.250809372,4302.23713190128,98.93181585939999,0
3689,4290,11208,118,865712.9250496525,38303.41397726002,73.683333334,0
3690,81616,165277,416,1552178.9438267678,32306.1904296856,191.95731698479997,0
3691,14248,29082,178,1210875.7478441673,46474.39813612192,78.6609519552,0
3692,21155,95069,258,3072305.830549905,74983.83525001678,110.35177708859999,0
3693,19786,8840,123,5230563.225250132,179701.91489997422,40.815925925399995,0
3694,21418,1334,109,14634784.694648618,236637.27385045,47.8680606062,0
3695,78572,1816338,948,153825.06555354918,7668.724430510159,163.491232633,1
3696,208,592,100,436159.08343,109039.7708478,4.52,0
3697,216,584,100,249867.81603,62466.9540092,4.54,0
3698,224,576,100,261349.95553659997,65337.4888858,4.56,0
3699,216,584,100,300378.539152,75094.6347884,4.54,0
3700,224,576,100,310704.427096,77676.1067732,4.56,0
3701,208,604,100,343434.4010581359,85858.60466866796,4.472857142860001,0
3702,404,888,100,422720.38311,92844.9114828,7.47,0
3703,224,576,100,307467.060402,76866.7650982,4.56,0
3704,248,552,100,261269.56838259997,65317.392096999996,4.62,0
3705,208,592,100,482694.5677806,120673.64193780001,4.52,0
3706,240,560,100,387871.43357600004,96967.8583928,4.6,0
3707,224,576,100,262050.2080838,65512.552019999996,4.56,0
3708,232,568,100,283107.865432,70776.9663596,4.58,0
3709,224,576,100,465133.993798,116283.4984432,4.56,0
3710,298,674,100,359084.76438702,89765.6156558984,5.605,0
3711,300,828,100,393903.33285999997,92119.2440656,6.39,0
3712,5751,18199,171,213907.7760783,54274.4830732287,17.19068031446,0
3713,14965,45276,170,496889.4342256102,117780.07463947315,22.6176874334,0
3714,224,576,100,306172.47417,76543.1185408,4.56,0
3715,334,750,100,501771.44162500004,119296.66828,6.255,0
3716,15232,34882,269,439928.6451774226,93524.50163722757,42.0246730172,0
3717,11252,24117,196,4553930.388356295,125438.07890416667,73.466334415,0
3718,25283,14320,170,13873356.121200304,170085.842644332,86.9850685992,0
3719,14895,19017,181,567855.1087145528,53613.18763075256,49.495483791999995,0
3720,3566,3552,114,2030589.684578,217603.3757743484,15.6073873876,0
3721,7335,58530,153,83628.6141892944,9897.80575968332,102.9695396838,0
3722,24962,237790,375,402312.2392460265,20724.7713755942,101.25269047054,0
3723,42131,351129,567,372570.6987968646,4459.00427699186,164.8660341008,0
3724,3792,12012,100,1049898.21850206,13564.6051070738,88.5,0
3725,3864,12320,102,1175492.9606376,15268.464244996,88.7825,0
3726,20184,86981,225,527029.047827864,8371.57223684784,100.8076822898,0
3727,20634,37716,154,630494.3722615525,10220.09015106042,96.6070584414,0
3728,9274,118313,146,484197.7928379676,18178.716752973956,119.889016948,0
3729,120211,132811,387,232195.4039557696,13762.241025387379,183.5653981676,0
3730,3293,10972,84,365825.445095997,5198.37380883242,98.875,0
3731,23480,30717,165,813398.1250442741,17465.823708358737,105.42501320299999,0
3732,8165,17686,152,1117226.4858782364,44910.48089364948,68.1285566176,0
3733,28462,91996,319,38617.826342965964,487.18783071466004,148.6374850688,0
3734,3256,10176,73,425568.7289172558,4954.6786697961,113.435,0
3735,3664,12682,97,628765.88747052,9724.145685538399,90.89,0
3736,3374,11564,95,539391.36154018,13017.1078744146,83.125,0
3737,9106,18136,128,256879.127619425,3287.74163972106,90.82404559599999,0
3738,1095,918,83,373205.268381994,105750.28780425015,16.7363333334,0
3739,5269,5779,158,2003404.2233171104,95300.06586935882,29.38130641034,0
3740,9910,22646,173,777213.7237269691,57331.53515487764,34.8181105854,0
3741,34275,1748590,602,12754936.7859838,197651.2707353117,117.0047994282,0
3742,388,724,99,924156.2194617561,294887.69215586,7.115,0
3743,480,930,99,602903.5258556,179886.9971570282,8.61,0
3744,248,408,100,523799.5106686,150033.7480574,4.26,0
3745,224,468,100,534933.6054035999,149966.734684,4.29,0
3746,298,604,100,382531.7387486,127337.38229119999,5.585,0
3747,320,682,100,522212.91047852003,152623.1450706348,5.99,0
3748,4592,623,167,4173083.29367762,260458.2359651136,19.0364102566,0
3749,398,488,100,525018.1007026001,250216.93656553398,6.835,0
3750,260,96,100,698086.4358086,344171.4230782,3.9,0
3751,424,482,100,670259.2069204,318694.236363386,7.0,0
3752,282,196,100,902326.2708752,440945.532980276,4.535,0
3753,346,620,99,894798.303707558,381721.29383426753,8.275,0
3754,208,136,100,407087.814583,182920.27469159997,3.38,0
3755,224,144,100,539177.949163,245917.27642219997,3.48,0
3756,216,164,100,614962.0168716,283165.9159344,3.49,0
3757,208,196,100,624442.9353908,253134.54338519997,3.53,0
3758,224,180,100,1067974.6904880002,443684.14883439994,3.57,0
3759,224,168,100,510311.4512632,232900.99209119997,3.54,0
3760,232,160,100,673682.9674052,285063.0074734,3.56,0
3761,216,248,100,537528.1811176,212256.918642,3.7,0
3762,216,152,100,610809.9585512,254267.47735479998,3.46,0
3763,208,196,100,768275.5681822001,334917.5315118,3.53,0
3764,292,488,100,548345.4986216326,244217.9794956041,5.65,0
3765,224,192,100,788785.6237802,307953.2086824,3.6,0
3766,240,164,100,733723.5136458001,340004.369538,3.61,0
3767,208,220,100,767879.3254736001,325244.7500384,3.59,0
3768,296,504,100,487148.91166471434,205841.82430064326,5.46,0
3769,264,504,98,615263.056488,153816.4050273262,4.5,0
3770,256,544,100,591256.154552,147814.0386252,4.64,0
3771,224,564,100,607096.2270279999,161774.0567444,4.53,0
3772,232,524,98,375684.334736,98921.75914252481,4.39,0
3773,558,1242,115,476426.38748518,132108.7760659646,7.9512790698,0
3774,20931,1064,113,14306240.117504,118492.481097614,67.1988095234,0
3775,380,808,100,408263.44754200004,95268.8755116,6.9166666668,0
3776,200,600,100,339071.992962,84767.9982388,4.5,0
3777,274,698,100,345434.65824,83330.4955418,5.545,0
3778,1392,564,110,317612.4221912566,89398.40906613633,11.73,0
3779,4418,26637,170,1768090.966993653,64015.90888579582,41.59009608808,0
3780,596,842,110,203444.13845712756,51676.88315423176,5.3038461538,0
3781,200,600,100,220616.16549800002,55154.0413766,4.5,0
3782,200,600,100,220192.84778,55048.2119456,4.5,0
3783,202,600,99,368547.938482,77136.9846206,4.57,0
3784,200,600,100,252139.40307,63034.8507682,4.5,0
3785,200,600,100,208307.653924,52076.91348159999,4.5,0
3786,200,600,100,203367.68619599997,50841.9215506,4.5,0
3787,284,844,100,235412.239592,52640.9386848,6.35,0
3788,200,600,100,217891.130468,54472.78262,4.5,0
3789,202,624,99,389828.31164500123,82457.0867863006,4.47571428572,0
3790,200,600,100,211071.903414,52767.975854200005,4.5,0
3791,200,600,100,205355.197322,51338.799329199996,4.5,0
3792,200,600,100,235488.40174539998,58872.100436199995,4.5,0
3793,200,612,100,223799.2042043487,55949.805488174345,4.45285714286,0
3794,200,600,100,205527.355774,51381.838945,4.5,0
3795,200,600,100,213611.36353719997,53402.840883,4.5,0
3796,200,600,100,207403.605615,51850.90140359999,4.5,0
3797,200,600,100,229272.15565600002,57318.038915,4.5,0
3798,200,624,100,212793.8812343376,53198.4791840688,4.40571428572,0
3799,200,600,100,247357.38281399998,61839.3457042,4.5,0
3800,5524,31091,132,7206329.275030184,126029.78021034593,72.5691794872,0
3801,12390,78769,218,9480225.263354022,111898.88882072197,139.0160291474,0
3802,19838,46054,216,970341.8462972104,84805.95234535934,74.31555220659999,0
3803,5632,10138,270,570691.5826802688,54848.65876583788,36.8528895932,0
3804,46359,46236,215,783576.9887320421,91018.91667978637,73.3429938788,0
3805,22878,1615,138,21722253.136604227,146144.50774546445,76.5315873008,0
3806,102503,185079,501,19895145.880536225,206756.85202489072,135.25691186903998,0
3807,26974,4900,167,660084.3785892708,144561.5050057621,37.0466666664,1
3808,216,584,100,268844.282968,67211.0707448,4.54,0
3809,304,832,102,305348.9316131184,69880.57328910616,6.38,0
3810,224,576,100,259551.05020199998,64887.762550600004,4.56,0
3811,200,600,100,263034.76099599997,65758.69025,4.5,0
3812,200,600,100,247331.95213999998,61832.98803380001,4.5,0
3813,1404,580,102,218674.350569648,54663.659279712156,11.93,0
3814,216,584,100,217948.80464000002,54487.2011596,4.54,0
3815,208,592,100,398972.477822,99743.11945,4.52,0
3816,212,572,100,317437.219638,80384.945937,4.45,0
3817,200,600,100,332410.40529599995,83102.6013204,4.5,0
3818,204,604,102,284996.0306694302,71249.04096554338,4.49,0
3819,196,588,100,300973.496386,76076.7074294,4.41,0
3820,248,552,100,372715.46048199997,93178.8651224,4.62,0
3821,1428,556,102,289815.017168034,72448.82605419343,11.99,0
3822,216,584,100,306188.728518,76547.1821292,4.54,0
3823,224,576,100,254471.801082,63617.9502714,4.56,0
3824,208,592,100,399428.918006,99857.2295014,4.52,0
3825,216,584,100,294661.72791,73665.4319804,4.54,0
3826,208,592,100,251142.090064,62785.522516,4.52,0
3827,18523,227574,274,2452124.758118786,58560.818290056835,62.147862616000005,0
3828,69695,3438917,1591,279768.69087451743,3758.54830215312,290.0061015932,0
3829,31708,253649,287,41947561.132179745,131088.96480601485,158.6970087538,0
3830,2314,8117,114,894149.7419250032,375248.8635632106,27.76448718,0
3831,200,0,100,1249759.999444898,624879.9997724489,3.0,0
3832,288,372,100,879807.6835780875,439765.9157943064,5.37,0
3833,200,0,100,863721.213771,431860.6069388,3.0,0
3834,284,348,100,1092470.778419592,538749.1411720408,5.31,0
3835,200,0,100,1239669.1605322,619834.5803234,3.0,0
3836,200,0,100,1323232.7398102,661616.3699624,3.0,0
3837,200,0,100,929843.0603188,464921.5302126,3.0,0
3838,10457,252250,283,426591.56471707183,221661.89457478,76.4339024646,0
3839,436,484,100,1075518.9360164,497129.82067159994,7.1,0
3840,376,360,100,1163514.427826041,579005.1192926347,6.06,0
3841,296,132,100,1017634.4075540816,495211.7616579592,4.35,0
3842,422,564,100,1247833.7649521218,592976.6428566852,7.275,0
3843,376,272,100,1085319.475862408,527957.567753049,5.62,0
3844,200,0,100,849691.5455672,424845.7728324,3.0,0
3845,200,0,100,1258966.287966,629483.14404,3.0,0
3846,200,0,100,1446191.8366341998,723095.9183774,3.0,0
3847,282,204,100,851653.5293632001,418036.70948479994,4.605,0
3848,268,146,100,1482594.8467072002,729433.0166356,4.21,0
3849,280,204,100,941512.8243775511,455395.4291579592,4.59,0
3850,278,210,100,1182240.4548694,575165.1713138,4.605,0
3851,10003,90670,217,786894.2427785654,342513.573584315,96.2612056992,0
3852,736,882,99,1376230.5542828,660022.5765259704,12.365,0
3853,258,94,100,1123554.9739378002,552040.644937,3.875,0
3854,282,146,99,817186.5211362999,406170.130339462,4.39,0
3855,200,0,100,1129333.4959591837,564666.7480577551,3.0,0
3856,256,172,99,1189732.80423508,574831.2344925266,4.325,0
3857,280,116,100,963055.0656528572,471323.45122836734,4.15,0
3858,200,0,100,1703952.888792245,851976.4444620409,3.0,0
3859,204,12,98,1446293.8421232654,693462.3200020408,3.24,0
3860,200,0,100,952349.390317551,476174.6951842857,3.0,0
3861,298,134,100,1385082.6673184002,680348.8203465999,4.375,0
3862,200,0,100,1218062.6717434002,609031.3359522,3.0,0
3863,200,0,100,971293.96426,485646.98221099994,3.0,0
3864,202,6,99,933950.8000934001,466191.0864024,3.12,0
3865,362,198,100,1402501.5039069387,678546.670377551,5.175,0
3866,258,118,100,1506569.2324314285,741887.8497683674,3.995,0
3867,9415,110002,245,755800.3924731648,348291.831494396,67.01779762142,0
3868,452,548,100,1016596.3155287724,485751.19972292637,7.42,0
3869,436,522,100,1149064.04439782,545169.529171644,7.29,0
3870,480,516,99,1109507.427309,512014.48321250756,7.53,0
3871,508,752,100,1109330.2214664693,540391.5341486774,8.95,0
3872,749,1085,86,730210.0395643,337853.5622585594,15.875,0
3873,4160,85617,134,61664.47658489058,104819.4496243389,30.810504761399997,0
3874,37957,1294283,818,589193.0310986695,31482.12302749456,215.15890672280003,0
3875,8677,23463,165,224303.05918002222,10379.773413695098,75.96199404720001,0
3876,86912,311901,391,174264.6368197541,2904.24156650448,200.5791198058,0
3877,93244,2460880,1246,135881.8012198358,15049.686999704018,345.3713560188,0
3878,24192,527179,355,3451034.5875850525,17902.33913210678,181.6576441,0
3879,24767,160215,473,11154.520813804202,871.1759013018399,150.39440789780002,0
3880,16642,105564,253,404386.83693605365,6485.25214189008,126.283611894,0
3881,15644,67262,243,557858.768057368,84496.00684021952,114.2382682626,0
3882,45136,176734,617,22531.92777293332,250.22832904788,182.9257708104,0
3883,6486,13448,88,107942.4537608362,1440.44923920504,104.427941176,0
3884,3312,9700,101,726069.556339,35514.9850902734,73.454,0
3885,12403,75420,262,401576.4034806666,29552.00351700048,129.0086266688,0
3886,62608,1039640,713,24365.203522622538,282.68734643606,198.6759693588,0
3887,3250,9394,84,279961.2659779106,16771.02245843588,90.13,0
3888,25207,42898,221,210058.97456157638,16164.35678702538,101.5563319876,0
3889,28090,1817607,663,319166.111891673,4717.13494328878,149.1206229264,0
3890,2927,6184,65,94589.41075682668,1604.05789296044,91.695,0
3891,3743,7794,107,164438.8996792903,13075.05343930474,64.2233333332,0
3892,2615,6277,70,144756.07205735342,7521.78637047484,79.92,0
3893,2370,3678,104,2313089.5555439326,185550.8602185684,37.5807142856,0
3894,9184,137561,237,2528248.456451146,190732.36297769088,106.3224280654,0
3895,70489,24336226,8446,785136.1325881572,123946.86944615448,139.8290735996,0
3896,52748,20911771,7211,899422.4360003106,81616.11788715508,71.6973676954,0
3897,24006,44860,176,2835894.5055897553,69257.00661430108,138.571263303,0
3898,24792,1346308,736,2612380.1742827077,29230.72105251482,142.5486101662,0
3899,30335,3679454,1563,252326.22603589244,4874.166682737,182.2535133472,0
3900,34225,21556894,10771,1136535.626631058,78637.83867967756,125.0061158818,0
3901,46764,21731,319,146131.19263870546,25143.53632435644,95.7306959308,0
3902,34690,35179,379,13857461.468196565,316148.75063885434,64.12541897692,0
3903,38187,10618,187,268750.56522804196,64379.730597967144,18.1821763574,0
3904,290,746,100,231960.9057087281,53393.4541376427,5.84,0
3905,216,584,100,201943.970404,50485.9926052,4.54,0
3906,224,564,100,257557.3512412,69389.3378102,4.53,0
3907,212,584,100,310650.34736229334,85162.60143872611,4.315,0
3908,10030,3024,116,274235.472105908,88301.33126995,12.691666666000001,0
3909,244,378,104,253031.72439059443,99456.89854991225,3.93,0
3910,1452,840,138,197166.51229875357,57615.3542606028,6.6758585859,0
3911,208,544,100,324993.8566698,89165.4926842,4.4,0
3912,216,512,100,232601.9530378,66866.4746554,4.36,0
3913,224,540,100,357455.62892180006,116447.2405668,4.47,0
3914,208,520,100,297003.610424,102584.2359424,4.34,0
3915,208,556,100,317157.47441,80539.3686012,4.43,0
3916,208,520,100,237159.8817112,75948.13369300001,4.34,0
3917,200,528,100,279292.0491846,89381.17556539999,4.32,0
3918,208,544,100,277524.310751,80622.5742858,4.4,0
3919,216,524,100,357720.69970299996,130646.50145519999,4.39,0
3920,216,488,100,572794.3958546,175681.59216159998,4.3,0
3921,208,568,100,274735.9558398,69492.152227,4.46,0
3922,224,552,100,267121.8975322,67613.8077148,4.5,0
3923,216,512,100,284240.7850012,97656.825812,4.36,0
3924,216,596,100,197960.19140867874,54906.72308215671,4.39,0
3925,8089,14728,142,596767.9895370726,71927.57388503778,32.4884329,0
3926,27003,1780751,647,1262814.6010963044,93598.03954941515,113.05207663076,0
3927,7815,10738,153,302182.9531118852,41707.278436677974,57.05228999776,0
3928,1948,1694,130,620008.6046997238,57305.04914370198,16.22707070696,0
3929,1779,354,131,1757117.7184913543,146068.97883420592,11.348741258919999,0
3930,15097,33224,216,505852.8823561291,80074.20556873591,52.527095023040005,0
3931,5126,6939,153,173063.1625900314,18525.9198811642,30.297252525599998,0
3932,6982,5108,152,3872215.7837080983,116425.22105687718,43.2493603044,0
3933,103776,390164,653,126258.32636362831,15653.324747176299,144.3783699668,0
3934,31596,136674,434,109359.9899717229,1933.08754625862,130.2793675684,0
3935,16381,76950,231,621777.7747624787,7709.82744824836,107.78932692619999,0
3936,13595,126781,283,536273.702145227,6850.0156491623,125.184559542,0
3937,34188,98585,254,311222.6373877738,5103.41711258766,103.73772983799999,0
3938,37799,288488,395,151455.29368724758,4388.13949124596,141.9700454108,0
3939,20011,203044,309,269246.3636352649,5768.674322246379,155.1072459118,0
3940,78430,3308975,1400,93302.67946945372,1875.73272727762,228.64257875980002,0
3941,9909,39971,174,1132926.0328210338,68298.73074595087,92.58452380979999,0
3942,16749,78071,240,479832.4732493313,28798.323388155663,122.6633266832,0
3943,14178,59739,238,340772.79450764187,24703.0570780405,97.5185310584,0
3944,3868,7980,111,1247130.97423454,122168.785252777,55.399999998599995,0
3945,4720,7110,96,550188.3748999018,57463.87939844124,90.2699999996,0
3946,5038,6525,129,690648.1484522744,53289.07739484216,56.97333333259999,0
3947,12385,32252,186,557877.4669129425,59345.74647786504,89.51892125939999,0
3948,25826,26748,145,1049746.898299233,130650.1069784931,61.015325344599994,0
3949,3713,8788,144,3134767.11287513,316963.0581392548,32.762456138000005,0
3950,12902,42680,271,1568807.9671306952,77226.57876908984,63.726122135400004,0
3951,3390,11037,120,976373.8026447732,224341.37713734724,54.3950383136,0
3952,9525,5856,124,801397.0593176777,120764.41930973616,49.305,1
3953,14312,452629,532,135808.4782115346,14017.24127841834,210.059168798,0
3954,17673,417698,319,124649.87835309774,17458.275307183176,289.9074490892,0
3955,208,592,100,526107.418058,131526.8545112,4.52,0
3956,358,976,100,352123.4546653,80880.4897585748,7.565,0
3957,366,912,100,328581.86068952293,75002.32078850547,7.19785714286,0
3958,224,576,100,458010.71796,114502.67949139999,4.56,0
3959,232,568,100,265158.857372,66289.714343,4.58,0
3960,290,658,99,301005.48447728,75246.90545568759,5.465,0
3961,248,908,98,256615.639882,56576.2868600542,6.4,0
3962,228,556,100,356881.271364,90036.64436820001,4.49,0
3963,224,588,100,232106.06304294418,58026.5201970721,4.512857142860001,0
3964,314,642,100,411617.73954618,102872.223442352,5.565,0
3965,304,772,98,286859.36245248,71695.7095109088,6.14,0
3966,296,892,100,367953.1978966,91926.57696506601,6.68,0
3967,266,690,100,454753.42899740004,113621.974270638,5.445,0
3968,240,560,100,288796.263422,72199.06585679999,4.6,0
3969,284,802,100,265820.975944,61735.772038,6.14,0
3970,312,796,100,304395.113132,75847.677678984,6.32,0
3971,232,568,100,335212.98157,83803.245393,4.58,0
3972,272,836,100,262462.695322,65422.400739842,6.22,0
3973,224,576,100,251409.53374400001,62852.383438,4.56,0
3974,232,568,100,390842.148522,97710.5371262,4.58,0
