window,dns_flow_count,dns_pkt_entropy,dns_byte_entropy,dns_iat_entropy,label
4910,18,1.6805563732659934,1.6805563732659934,1.7688538376159997,0
4911,21,1.836917980900328,2.1992818130163663,0.5489544344250401,0
4912,31,2.018820719884207,2.097150341667889,1.9648966168256354,0
4913,22,1.379558855444687,1.5289659680720937,2.106048095418328,0
4914,15,1.8565647621309542,2.1735572622751853,1.3752793655393791,0
4915,15,1.9628066316931743,2.3301249653149703,1.856564762130954,0
4916,10,1.9609640474436811,2.1609640474436813,1.9609640474436811,0
4917,9,1.879964948727111,1.879964948727111,1.836591668108979,0
4918,10,1.370950594454669,1.7709505944546686,1.9609640474436811,0
4919,4,0.8112781244591328,0.8112781244591328,1.0,0
4921,20,1.8332062193464953,1.8332062193464953,0.2863969571159562,0
4922,23,1.738437764275712,1.825394286014842,0.2580186686648155,0
4923,29,2.1269341166435063,2.3318299273282146,0.21639693245126465,0
4924,22,0.7907669479360189,0.7907669479360189,0.26676498780302604,0
4925,15,1.7382689280764647,1.7382689280764647,2.0225797618424917,0
4926,35,2.498058793450166,2.5398775745709465,0.18717625687320819,0
4927,41,1.2231672484149876,1.2415791387116577,2.7767340161272283,0
4928,16,1.9669171866886994,1.9669171866886994,1.496640762186858,0
4929,28,1.6479181946455819,2.0779840510729537,0.22228483068568797,0
4930,28,1.1559739978306767,1.173482033390429,2.704003029572565,0
4931,23,0.7653636126766976,0.6784070909375673,0.2580186686648155,0
4932,49,2.2529977783239237,2.4545141656897846,1.9266181528380144,0
4933,14,2.1559681021459074,1.924174352300441,1.4299111709758698,0
4934,34,1.6300599002609797,1.335942253202156,1.9951583484368394,0
4935,32,1.1844873517384964,1.2469873517384964,0.3997900666170139,0
4936,22,1.9115339911368305,2.2408572864930365,2.3317663774021278,0
4938,17,2.41896119556797,1.6589797521242053,2.374556048381884,0
4940,8,0.8112781244591328,0.8112781244591328,2.1556390622295667,0
4941,8,0.8112781244591328,0.8112781244591328,2.1556390622295667,0
4942,14,2.5216406363433186,2.1820058147602137,1.4345491399952026,0
4943,16,2.2806390622295667,2.2743974703476995,1.311278124459133,0
4944,28,0.22228483068568797,0.22228483068568797,1.9464364814920971,0
4945,22,2.220289576417296,2.642423961771975,0.5304060778306042,0
4946,40,1.9188403938617613,2.1101275052218416,0.2863969571159562,0
4947,7,1.1488348542809168,0.8631205685666311,2.2359263506290334,0
4948,16,1.9669171866886994,1.7947367178034828,2.177421283829365,0
4949,19,2.214812224859865,2.439268146254097,1.337244939295877,0
4950,18,2.411509198419911,2.591793226077496,1.7224945678306303,0
4951,16,0.3372900666170139,0.3372900666170139,2.555036532577266,0
4952,31,1.2755156646672703,0.8585085628439119,0.40963344397721096,0
4953,11,2.3685225277282065,2.368522527728207,1.971747257128181,0
4954,7,1.3787834934861756,1.3787834934861756,2.1280852788913944,0
4955,2,1.0,1.0,1.0,0
4956,9,1.6577427265048887,1.879964948727111,2.2810361125534233,0
4957,17,1.4516607643577666,1.4516607643577666,0.3227569588973983,0
4958,8,1.5487949406953987,1.5487949406953987,2.1556390622295667,0
4959,27,2.3089949089298485,2.026613862183947,0.22853814395352803,0
4960,40,1.6690352743388661,1.4228879606268867,0.16866093149667025,0
4961,21,2.203071306062708,2.143780234737159,1.831629922263649,0
4962,18,1.0975378398419537,1.0975378398419537,2.7946534735443422,0
4963,19,0.4854607607459134,0.4854607607459134,1.8282344370732126,0
4964,28,1.68358669857219,1.4962612522208856,0.3712323266408757,0
4965,28,0.22228483068568797,0.22228483068568797,0.22228483068568797,0
4966,27,1.3032782651297385,1.4053111355802375,0.9014828729297167,0
4968,44,1.0759728105898718,1.1214273560444172,0.4217127052431738,0
4969,45,0.9713809738662026,0.9713809738662027,0.9922569179180408,0
4970,31,1.2754245365381238,1.4044567946026398,2.6167730922714894,0
4971,7,1.1488348542809168,0.8631205685666311,1.3787834934861756,0
4972,7,0.5916727785823274,0.5916727785823274,1.8423709931771088,0
4973,19,1.7334834339268834,1.7334834339268834,2.418722908066561,0
4975,1,0.0,0.0,0.0,0
4976,32,2.2757102534458227,2.3496017527145816,1.8681125700076544,0
4977,27,1.6339740759971573,1.704349428956051,0.22853814395352803,0
4978,18,1.9693894195291561,2.1699250014423126,0.3095434291503252,0
4979,28,2.010122103576878,2.23386005023725,1.2994835734949235,0
4980,12,1.9591479170272446,1.7295739585136223,1.207518749639422,0
4981,6,0.6500224216483541,0.6500224216483541,1.2516291673878228,0
4982,27,0.7253759284051441,0.8274087988556427,0.5032583347756457,0
4983,15,1.103307408607834,1.2366407419411674,0.3533593350214213,0
4984,23,2.561848239589024,2.876853130799308,0.9664516287472263,0
4985,3,0.9182958340544894,0.9182958340544894,0.9182958340544894,0
4986,13,1.8810947601100747,1.823026490712885,0.3912435636292556,0
4987,27,1.986187965046303,1.986187965046303,2.113595919428272,0
4988,39,1.2728101846792637,1.39729103012217,0.3431003078809371,0
4989,27,1.7527152789797047,1.5154241592897058,0.45502065977946415,0
4990,30,1.3196482417969362,1.3054930959648086,0.21084230031853216,0
4991,33,1.2610216270393146,1.136323811060518,0.39045213081320695,0
4992,23,1.5342190211803401,1.3284807255676316,0.7653636126766976,0
4993,36,1.88551761593248,1.8742295060278498,0.3650989847058807,0
4994,41,1.0535274695246943,0.7693251740833704,0.3299742842369207,0
4995,13,0.6193821946787638,0.7732283485249177,1.4885252948977485,0
4996,40,1.3728879606268867,1.4228879606268865,0.5031837316805837,0
4997,40,0.9414307588625516,0.9475846798245738,0.16866093149667025,0
4998,14,1.2916919971380596,1.4345491399952026,2.3787834934861762,0
4999,46,1.0578827058210074,0.9979938470783232,1.9385648816964784,0
5000,8,0.5435644431995964,0.5435644431995964,1.9056390622295665,0
5001,46,1.2566099322475064,1.267266997370834,0.4511840331833126,0
5002,22,1.2100285140347624,1.2100285140347624,2.442862165155467,0
5003,6,0.9182958340544894,1.2516291673878228,1.2516291673878228,0
5004,23,1.5408072197905875,1.681899067522611,1.2956595298213938,0
5005,21,1.9321560761384233,1.8776205033895348,1.6253785496437987,0
5006,27,2.42789041241123,2.6962279123311017,1.1625336732554155,0
5007,4,1.5,1.5,0.8112781244591328,0
5008,39,1.6827669188382788,1.40551284211246,2.22497358517464,0
5009,7,1.4488156357251847,1.4488156357251847,1.3787834934861756,0
5010,17,1.4516607643577666,1.7313600291909117,1.9254106352407239,0
5011,5,1.5219280948873626,1.9219280948873625,0.9709505944546688,0
5012,30,1.9657386865287083,2.1860354987605075,1.515275899519155,0
5013,16,2.2806390622295667,2.48345859334435,1.621640762186858,0
5014,13,1.6691803368667308,1.3520301017579528,1.987773371487984,0
5015,9,1.7527152789797051,1.7527152789797051,1.3516441151533922,0
5016,5,0.9709505944546688,0.9709505944546688,1.370950594454669,0
5017,9,2.197159723424149,1.5304930567574826,1.4466166676282084,0
5018,33,0.6311718053929063,0.6540471842463447,2.07126884849619,0
5019,3,0.9182958340544894,1.584962500721156,0.9182958340544894,0
5020,22,1.3633800759802648,1.4886022351695138,0.26676498780302604,0
5021,1,0.0,0.0,0.0,0
5022,1,0.0,0.0,0.0,0
5023,4,0.8112781244591328,0.8112781244591328,1.5,0
5024,7,0.5916727785823274,0.5916727785823274,1.950212064914747,0
5025,19,1.8895782867502313,1.8895782867502313,0.2974722489192897,0
5026,16,1.7987949406953987,1.7987949406953987,0.3372900666170139,0
5027,23,0.8076702057269437,0.5131851787372752,0.2580186686648155,0
5028,11,0.43949698692151334,0.43949698692151334,1.2406705316766884,0
5029,23,1.6707145064847895,1.9451720035002105,0.6784070909375673,0
5030,29,2.651975186471121,2.4007954445695936,0.9255982359100636,0
5031,18,0.9141828384352136,0.8030717273241026,1.6577427265048887,0
5032,24,1.7492184835974092,1.519644525083787,0.24988229283318544,0
5033,25,1.9215419333359278,2.1917374334224666,0.7195563653739031,0
5034,15,2.1735572622751853,1.6879430945989,1.7735572622751854,0
5035,48,0.9253868301098765,0.9670534967765431,0.24988229283318544,0
5036,49,1.4998715776611227,1.530683312443305,2.3660746858405552,0
5037,24,0.9000224216483543,0.785235442391543,0.9737837298712215,0
5038,40,0.8475846798245738,0.8975846798245738,1.031687083026442,0
5039,26,1.3363816313106465,1.4423388429323185,2.7036648350297985,0
5040,13,1.9877733714879842,2.353533948577482,0.7732283485249177,0
5041,10,1.9609640474436811,2.1709505944546685,0.46899559358928117,0
5042,4,1.5,1.5,0.8112781244591328,0
5043,11,1.4911148500551858,1.4911148500551858,0.43949698692151334,0
5044,19,1.3605273114437082,1.4657904693384451,2.7603136973125113,0
5045,30,0.6274918436613969,0.5608251769947301,3.0192509128388285,0
5046,49,2.053888603328675,2.0030676850496327,2.1392382212722025,0
5047,26,2.0247615867835207,2.2076418753282696,2.5073801024236353,0
5048,4,1.0,1.0,1.0,0
5049,50,1.8169425226612612,1.876565630242719,0.6060906530347481,0
5050,16,1.9746017527145816,2.1467822215997985,1.7947367178034828,0
5051,31,0.40963344397721096,0.40963344397721096,0.34511731494495296,0
5052,50,2.2969583118123698,2.4953926297234865,1.9551419825062464,0
5053,45,1.2843361056827456,1.4702145051627515,2.4211684414989185,0
5054,35,1.0694066513929217,1.4137994458217864,0.18717625687320819,0
5055,9,0.9864267287308426,0.9864267287308426,1.6577427265048892,0
5056,5,1.5219280948873626,1.5219280948873626,1.370950594454669,0
5057,22,1.729529054502301,1.63861996359321,2.3862661425265332,0
5058,2,1.0,1.0,1.0,0
5059,4,1.5,1.5,1.5,0
5060,8,1.75,1.75,1.5487949406953987,0
5061,26,1.3654157660092414,1.2220334913046598,0.46816664055233254,0
5062,27,0.9451696091196166,1.3312370615061633,0.22853814395352803,0
5063,30,2.2256051990169436,2.502258412694598,0.8118475207241324,0
5064,8,2.0,1.75,0.5435644431995964,0
5065,21,1.784941827437643,2.123199115426226,0.2761954276479391,0
5066,12,1.959147917027245,2.054585169337799,0.8166890883150209,0
5067,10,1.9609640474436811,1.9609640474436811,1.9609640474436811,0
5068,24,2.8035088547976783,2.6666666666666665,1.6368421881310116,0
5069,28,0.442660898069447,0.442660898069447,1.1336983823367466,0
5070,46,1.5342190211803401,1.6025939565657024,0.15109697051711368,0
5071,36,1.2840434024772962,1.3605680553151702,0.1831220683013728,0
5072,38,1.5113063810001521,1.586431459217872,1.9886475780374582,0
5073,6,1.7924812503605783,1.7924812503605783,0.6500224216483541,0
5074,25,0.6395563653739031,0.6395563653739031,0.48217919020227273,0
5075,40,1.3810196858657857,1.5310196858657859,0.16866093149667025,0
5076,22,0.26676498780302604,0.26676498780302604,2.408549096875309,0
5077,28,1.363120568566631,1.4345491399952026,2.7673757978160416,0
5078,38,1.081217694386833,1.0285861154394644,2.0009780927790026,0
5079,31,0.9473759016233786,1.0118920306556365,2.845032504410935,0
5080,26,1.3363816313106465,1.3654157660092414,2.454040796734681,0
5081,27,0.8274087988556429,0.9014828729297167,0.22853814395352803,0
5082,27,1.5154241592897058,1.5154241592897058,0.45502065977946415,0
5083,31,1.5070226616067461,1.5313738713539546,0.5475531549800071,0
5084,23,1.3284807255676316,1.3284807255676316,0.6784070909375673,0
5085,16,1.121640762186858,1.3244602933016414,1.9211796919474975,0
5086,6,1.9182958340544896,2.584962500721156,1.9182958340544896,0
5087,47,1.2772552219457063,1.4209762326300353,0.2538784402981616,0
5088,20,1.5166422780956523,1.578897902987479,1.9261207468426809,0
5089,19,1.0869877023399053,1.3372449392958774,1.7832474385325103,0
5090,20,1.4190352743388661,1.4190352743388661,1.8387586809150083,0
5092,45,2.504333167028037,2.567598894876684,0.4145790572917207,0
5093,44,1.1734457759793802,1.3463921503983987,2.721107601740979,0
5094,22,0.7907669479360189,0.699857857026928,1.833320822691055,0
5095,20,1.4411535278793055,1.578897902987479,0.5689955935892812,0
5096,24,2.7346970025308774,2.6676286494293433,1.408222675578688,0
5097,24,2.031919635975994,2.2656546557441937,0.24988229283318544,0
5098,30,1.8464393446710157,1.6710522378742385,2.251932579217033,0
5099,15,1.0529815751302694,0.8366407419411673,2.5232314287976214,0
5100,15,1.2366407419411674,1.3699740752745007,0.3533593350214213,0
5101,18,1.3862740938959681,1.2332247882202199,0.3095434291503252,0
5102,27,0.8274087988556429,0.8274087988556429,0.22853814395352803,0
5103,26,1.7923766229704454,1.9312089489103232,0.2351933818192415,0
5104,9,0.5032583347756457,0.5032583347756457,0.5032583347756457,0
5105,10,0.9219280948873624,0.9219280948873624,0.46899559358928117,0
5106,13,1.4885252948977485,1.5465935642949384,1.5766212201074914,0
5107,35,1.4445310119783417,1.351813512040155,2.1302442401377224,0
5108,21,1.532419498446859,1.6636046175975006,2.139795093787977,0
5109,17,1.4020814027560318,1.7755234936734892,1.3830999911893338,0
5110,16,2.311278124459133,2.23345859334435,0.3372900666170139,0
5111,8,1.75,1.75,1.4056390622295665,0
5112,41,1.8828951089847086,1.9341113399629979,0.16542703399626682,0
5113,6,1.7924812503605783,1.459147917027245,1.2516291673878228,0
5114,44,1.3764433355826782,1.321371472881257,2.1930049274352172,0
5115,31,1.8470910449073614,1.4674206216078278,0.20559250818508307,0
5116,32,1.8324633974317819,2.1174451311431493,1.7003757800330488,0
5117,15,1.8565647621309542,1.9898980954642875,0.3533593350214213,0
5118,18,1.8380267541624737,2.1021871709493327,1.6758220575766962,0
5119,3,0.9182958340544894,0.9182958340544894,0.9182958340544894,0
5120,5,0.7219280948873623,0.7219280948873623,1.9219280948873625,0
5121,2,1.0,1.0,1.0,0
5122,6,1.2516291673878228,1.2516291673878228,1.2516291673878228,0
5123,2,1.0,1.0,1.0,0
5124,6,1.459147917027245,1.459147917027245,1.2516291673878228,0
5125,12,1.780672129520887,1.5849625007211563,2.2841591278514217,0
5126,8,1.4056390622295665,1.75,1.75,0
5127,3,0.9182958340544894,0.9182958340544894,1.584962500721156,0
5128,15,2.0922718656836103,2.2256051990169436,1.5589385323502771,0
5129,10,1.9609640474436811,2.1609640474436813,1.5709505944546687,0
5130,10,0.7219280948873623,0.9219280948873624,1.5219280948873626,0
5131,2,1.0,1.0,1.0,0
5132,19,0.5907239186406503,0.5907239186406503,2.437065831519023,0
5133,28,1.1336983823367466,1.612158127143619,0.22228483068568797,0
5134,9,2.1971597234241496,2.1971597234241496,0.9864267287308426,0
5136,46,0.4967745808641563,0.5566634396068404,0.9815832492052045,0
5137,49,1.4570171803119418,1.4898669859126932,0.530354959730813,0
5138,49,1.0916075727344334,1.1324238992650455,0.14372616993938178,0
5139,48,1.2776755313821742,1.3295552187920294,2.668252402656897,0
5140,49,1.1730677718712363,1.270106292323552,0.14372616993938178,0
5141,38,1.3534116441580468,1.4586748020527838,2.3162692170712327,0
5142,30,1.6004422822781619,1.8004422822781612,0.21084230031853216,0
5143,15,1.2366407419411674,1.2366407419411674,0.3533593350214213,0
5144,4,0.8112781244591328,1.0,0.8112781244591328,0
5145,21,0.7228578977329688,0.8180959929710641,1.2800199734315578,0
5146,32,0.9255636700495735,0.9255636700495734,2.292654957849531,0
5147,32,0.7380636700495733,0.6252624052234231,0.3372900666170139,0
5148,32,1.4409328021013377,1.6922404264752882,0.3372900666170139,0
5149,7,1.1488348542809168,1.1488348542809168,1.8423709931771088,0
5150,47,2.0323926385469178,1.9648762373673716,0.14854949043034824,0
5151,21,2.022106112739839,1.867576946176195,0.5916727785823274,0
5152,23,1.813183850507562,2.0199180897320606,1.75767102822392,0
5153,9,1.6577427265048892,1.3516441151533922,0.9864267287308426,0
5154,23,1.5509367889994217,1.9315840717021813,2.350772023403226,0
5155,19,1.337244939295877,1.2319817814011407,1.8895782867502313,0
5156,30,1.9239949855666598,2.2321654021612107,0.21084230031853216,0
5157,27,2.3575150594523366,2.7300343739020945,0.968270247409618,0
5158,26,2.1887870678023824,2.1597529331037877,0.6219041416291193,0
5159,48,2.6405371905684825,2.9567909599761046,0.1460942501201363,0
5160,26,2.3476257456882452,2.255688840858892,0.2351933818192415,0
5161,15,2.0662478973127314,2.60623892865339,0.9055872616982602,0
5162,6,1.459147917027245,1.7924812503605783,1.2516291673878228,0
5163,17,2.2256108145207376,1.7394541964918904,1.6578764348499597,0
5164,27,1.5826103001485343,1.763965742824081,0.3809465857053901,0
5165,28,1.8248629576173565,1.8962915290459277,0.22228483068568797,0
5166,26,1.5851842063879111,1.614218341086506,0.2351933818192415,0
5167,19,2.063202513215852,2.2684727516311223,1.5055213905049438,0
5168,21,2.1999793267164867,2.3671114697796742,0.2761954276479391,0
5169,44,1.660866844533272,1.9901901398894781,0.31221953325757146,0
5170,44,1.413977073182752,1.5048861640918427,0.26676498780302604,0
5171,48,1.9347357511019043,2.1102055316590653,0.29154895949985216,0
5172,7,1.4488156357251847,2.1280852788913944,1.3787834934861756,0
5173,21,2.665428731993503,2.0273941713765185,0.2761954276479391,0
5174,5,0.9709505944546688,1.5219280948873626,0.7219280948873623,0
5175,1,0.0,0.0,0.0,0
5176,12,1.0408520829727552,0.8112781244591328,2.584962500721156,0
5177,32,1.1219873517384964,1.160897117295888,0.7310644431995963,0
5178,12,1.4182958340544896,1.4182958340544896,2.1258145836939115,0
5179,48,1.5957009184819304,1.6739494985404269,0.4363502229120862,0
5180,9,1.5304930567574826,1.7527152789797051,1.6577427265048887,0
5181,20,0.6098403047164005,0.747584679824574,1.319035274338866,0
5182,49,1.9698193210407793,2.084482183317802,0.28683890475094387,0
5183,34,2.2720871232241184,2.4814816961289345,1.801664721119241,0
5185,15,0.6998428398862386,0.6998428398862386,0.3533593350214213,0
5186,40,1.566538637586119,1.5879074618929527,0.5031837316805837,0
5187,29,2.1403001705367655,2.278231205019524,0.21639693245126465,0
5188,25,1.573660689688186,1.8438561897747248,0.954309554640566,0
5189,10,1.1567796494470395,0.8812908992306927,2.1709505944546685,0
5190,23,0.2580186686648155,0.2580186686648155,1.1731858679717249,0
5191,50,0.8821167451518299,0.9792118045972966,0.24229218908241482,0
5192,44,1.2429564915219828,1.2884110369765287,0.26676498780302604,0
5193,45,1.6454117490781177,1.695934022047622,0.15374218032876188,0
5194,26,1.662107283310988,1.874021706554332,2.562600913315173,0
5195,19,2.1287347499440905,2.1029334343823503,1.7187828921272557,0
5196,16,0.3372900666170139,0.3372900666170139,0.3372900666170139,0
5197,6,1.459147917027245,1.459147917027245,0.6500224216483541,0
5198,2,1.0,1.0,1.0,0
5200,6,1.584962500721156,1.9182958340544896,1.2516291673878228,0
5201,8,0.5435644431995964,0.5435644431995964,1.061278124459133,0
5202,15,1.5589385323502771,1.5589385323502771,0.9055872616982602,0
5203,13,1.6143308351592656,1.3520301017579528,1.6691803368667308,0
5204,3,0.9182958340544894,0.9182958340544894,1.584962500721156,0
5205,7,2.2359263506290334,1.3787834934861756,1.1488348542809168,0
5206,16,0.6685644431995965,0.5435644431995964,1.186278124459133,0
5207,37,1.8967932296752048,2.1208606365793488,0.17925606692832147,0
5208,26,1.4061518545101988,1.7962176025900563,0.2351933818192415,0
5210,27,0.7253759284051441,0.9014828729297167,0.6793652793002185,0
5211,48,1.842538826536509,2.0351453369081036,0.4363502229120862,0
5212,40,1.790468570732828,2.0832062193464953,0.16866093149667025,0
5213,23,1.3061706517091867,1.44726249944121,1.0534081504863568,0
5214,31,1.77614773312812,2.136188360829093,0.20559250818508307,0
5215,13,0.7732283485249177,0.7732283485249177,1.3520301017579528,0
5216,41,2.047059985981938,2.3666551822687723,0.16542703399626682,0
5218,32,1.8056125700076542,1.7249034414266398,0.5974547231656379,0
5219,19,1.2949950747154697,1.6107845483996803,2.5423289894137597,0
5220,15,1.6922718656836104,1.5589385323502771,0.3533593350214213,0
5221,25,1.704381457724494,1.704381457724494,1.4154312795575998,0
5222,26,1.7732967821474692,2.022920820442587,1.152798722819786,0
5223,25,1.3199958387470216,1.4839904575514165,1.186313713864835,0
5224,4,0.8112781244591328,0.8112781244591328,1.5,0
5225,3,0.9182958340544894,0.9182958340544894,0.9182958340544894,0
5226,1,0.0,0.0,0.0,0
5227,21,1.4112050925821993,1.4112050925821993,0.5489544344250401,0
5228,50,2.0494320362548177,2.3450464172773455,0.4670814401590035,0
5229,16,1.501614471810182,1.6737949406953987,2.521782221599798,0
5230,35,2.8151767752395105,2.8654174918056197,1.1755126581331479,0
5231,25,1.1063137138648347,1.1063137138648347,0.24229218908241482,0
5232,37,1.1227853151355565,1.1768393691896104,0.9505321326021084,0
5233,47,1.5884958313251545,1.7938465643975636,2.367616384035889,0
5234,18,1.9491378652735851,1.949137865273585,0.3095434291503252,0
5235,5,0.9709505944546688,0.9709505944546688,1.370950594454669,0
5236,16,1.311278124459133,1.186278124459133,0.6685644431995965,0
5237,23,0.2580186686648155,0.2580186686648155,1.3284807255676316,0
5238,28,0.5896261811873141,0.5896261811873141,0.442660898069447,0
5239,25,1.7638561897747245,1.763856189774725,0.24229218908241482,0
5240,11,0.6840384356390417,0.6840384356390417,1.2776134368191157,0
5241,43,1.29813045227589,1.379753126795121,0.8972002307888156,0
5242,25,1.4815101887362598,1.4513146886497208,2.737796811598596,0
5243,32,0.8394734356069652,0.8630636700495734,0.20062232431271465,0
5244,22,0.7907669479360189,0.7907669479360189,0.7907669479360189,0
5245,26,1.3654157660092412,1.4423388429323183,0.2351933818192415,0
5246,19,1.3605273114437084,1.1050139971135324,0.5907239186406503,0
5247,41,1.5105921681210919,1.626565034027518,0.16542703399626682,0
5248,19,1.0582770432263338,1.1635402011210705,1.6679511971986452,0
5249,7,2.521640636343319,1.950212064914747,1.6644977792004614,0
5250,5,0.7219280948873623,0.7219280948873623,1.9219280948873625,0
5251,46,1.4858218934214396,1.7852661871348605,0.3014969295343807,0
5252,18,2.4885548621928453,2.5249449750847117,0.3095434291503252,0
5253,10,1.5219280948873626,2.321928094887362,1.7709505944546686,0
5254,20,1.5954618442383222,2.1149798205164814,1.590468570732828,0
5255,42,0.9133340882091593,0.8657150405901117,1.8454629725233302,0
5256,20,1.278897902987479,1.4166422780956525,2.2037016960573483,0
5257,25,0.7641140545540274,0.874309554640566,0.916118213778296,0
5258,50,1.491314688649721,1.5713146886497213,0.2822921890824148,0
5259,27,0.7253759284051441,0.8274087988556429,1.5304930567574826,0
5260,29,0.4310167689753773,0.4310167689753773,0.4310167689753773,0
5261,23,1.4154372473067618,1.5023937690458924,0.2580186686648155,0
5262,7,2.1280852788913944,1.8423709931771088,1.1488348542809168,0
5263,35,1.169113365013169,1.090402293522784,0.18717625687320819,0
5264,33,1.0934255569822822,1.0328194963762214,0.32984607020714635,0
5265,3,0.9182958340544894,0.9182958340544894,0.9182958340544894,0
5266,23,1.6843024382828191,1.9123508077539726,0.2580186686648155,0
5267,34,1.6789290079339514,1.775604198457568,0.19143325481419346,0
5268,25,1.839330832236536,1.9193308322365363,0.996118213778296,0
5269,30,1.3719505165357169,1.625605199016944,0.21084230031853216,0
5270,26,2.0344830745314653,2.376659880386841,0.8501514254479946,0
5271,25,1.1063137138648347,1.1063137138648347,0.24229218908241482,0
5272,15,1.5546097612655667,1.5546097612655667,1.965596230357602,0
5273,40,1.369035274338866,1.6067796494470394,0.33639695711595624,0
5274,17,1.3784188527203236,1.731360029190912,0.3227569588973983,0
5275,44,2.3099461116829487,2.456864144562725,0.15649106290570153,0
5276,26,2.7381493331928666,2.621291394642249,1.2220334913046598,0
5277,15,1.6894822670191825,2.1464657985040723,0.3533593350214213,0
5278,22,2.2369837554745207,2.63947252694149,1.965767807819222,0
5279,20,1.9567796494470395,1.6783898247235198,0.5689955935892812,0
5280,43,2.4051873630059526,2.574114546529179,1.2018116278555113,0
5281,15,1.9628066316931743,2.013132465170739,2.040223928941852,0
5282,35,1.232655515276005,1.2897983724188622,0.37313999012128185,0
5283,46,2.5019629695240253,2.509539394428303,2.067753909369079,0
5284,47,2.036911231455677,2.1402038478870247,2.0193462970131484,0
5285,7,1.950212064914747,2.235926350629033,0.8631205685666311,0
5286,28,1.2916919971380596,1.5774062828523454,0.22228483068568797,0
5287,40,2.0261771390325656,2.2164181508934857,0.33639695711595624,0
5288,1,0.0,0.0,0.0,0
5289,4,0.8112781244591328,0.8112781244591328,1.5,0
5290,19,2.649794462043571,2.8655768552072485,0.7742433029172697,0
5291,17,2.021614871911295,2.351593723348755,1.3784188527203234,0
5292,17,2.4609049321677965,2.4609049321677965,0.6402064333604701,0
5293,6,0.6500224216483541,0.6500224216483541,1.9182958340544896,0
5294,47,1.7595255042949625,1.9466900039147472,1.5259572909186336,0
5295,42,2.1363716424755252,2.3604171075759317,2.08763141107698,0
5296,7,0.5916727785823274,0.5916727785823274,2.2359263506290326,0
5297,46,1.8552846150863782,2.1294841379578386,0.15109697051711368,0
5298,10,1.8464393446710157,2.246439344671016,0.9219280948873624,0
5299,12,1.1887218755408673,1.4182958340544896,1.5849625007211563,0
5300,14,1.2916919971380596,1.4345491399952026,2.3248629576173565,0
5301,7,1.1488348542809168,1.1488348542809168,0.5916727785823274,0
5302,5,1.370950594454669,1.370950594454669,1.5219280948873626,0
5303,4,0.8112781244591328,0.8112781244591328,0.8112781244591328,0
5304,14,1.8073549220576042,1.753434386188785,1.9211854965885546,0
5305,17,1.6183941088363927,2.0157404324930677,1.4392540172118762,0
5306,9,1.879964948727111,1.3516441151533924,2.0588138903312014,0
5307,36,1.9971361747824494,2.1400597033304116,0.1831220683013728,0
5308,28,1.5422414219661078,1.8409745639875463,2.4780948881692604,0
5309,48,2.4800804559278027,2.343905452421937,1.3741854163060887,0
5310,26,1.691141418009583,1.7970986296312552,2.067921565299767,0
5311,41,1.7849643173459175,1.968129561353892,0.16542703399626682,0
5312,37,2.809918128920549,2.765716182342178,1.59536667168313,0
5313,1,0.0,0.0,0.0,0
5314,20,1.9149798205164812,2.082228718913801,1.619240704636849,0
5315,32,2.1716744278153235,2.018025687419941,2.0435536318743903,0
5316,25,1.9484930703645589,1.8438561897747248,0.24229218908241482,0
5317,9,1.6577427265048887,2.2810361125534238,0.5032583347756457,0
5318,6,0.9182958340544894,0.9182958340544894,1.2516291673878228,0
5319,21,1.8316299222636487,1.890920993589198,1.6276575936849544,0
5320,8,1.061278124459133,1.061278124459133,2.0,0
5321,18,0.7642045065086203,0.9864267287308426,0.3095434291503252,0
5322,13,1.4885252948977485,1.5465935642949384,2.287783719941071,0
5323,14,1.3787834934861756,1.5216406363433184,0.3712323266408757,0
5324,13,0.9912642605354288,1.1451104143815827,1.9877733714879842,0
5325,30,0.8519325792170332,1.1766796675107107,1.8150610122030697,0
5326,18,1.3862740938959683,1.2751629827848572,0.3095434291503252,0
5327,31,2.436805987247916,2.480937134159227,1.7582237061278945,0
5329,46,0.7048742997669817,0.748352560636547,0.15109697051711368,0
5330,14,1.7783283537314114,1.9751060324573737,1.9211854965885542,0
5331,6,1.9182958340544896,1.9182958340544896,1.2516291673878228,0
5332,19,2.1148051443393325,2.649794462043571,0.4854607607459134,0
5333,12,2.054585169337799,2.054585169337799,2.1258145836939115,0
5334,4,1.5,1.0,1.5,0
5335,33,2.483421746861457,2.8918013181567153,0.5835844869870729,0
5336,14,2.35274578087187,2.263809173883546,1.4345491399952026,0
5337,18,2.0183107818200594,1.988751394284532,1.3862740938959683,0
5338,18,1.5157895841746822,1.5577277787393196,1.2086489509530647,0
5339,40,2.175612156251541,2.429732082161055,1.4345369652170454,0
5340,27,2.0882208354968017,1.7323082253324757,1.6348224724072005,0
5341,4,0.8112781244591328,0.8112781244591328,1.5,0
5342,28,0.6610547526158855,0.5896261811873141,1.4387740924195709,0
5343,29,1.759656985546329,1.9791234674980631,1.592097451836947,0
5344,22,2.2787875981356116,2.3696966890447024,1.5820239409642767,0
5345,13,2.199687794731328,2.199687794731328,0.9912642605354288,0
5346,17,1.3216069583883467,1.2772018112022605,0.5225593745369408,0
5347,7,1.8423709931771088,2.235926350629033,1.1488348542809168,0
5348,8,1.2987949406953987,1.2987949406953987,2.4056390622295667,0
